policy_id,customer_id,policy_type,premium_amount,start_date,end_date,status,channel
P02606,C0025,Health,6650000,2023-12-09,2024-12-08,Active,Agency
P02607,C0828,Motor,2100000,2024-01-31,2025-01-30,Expired,Agency
P02608,C0976,Health,6150000,2023-05-08,2024-05-07,Active,Broker
P02609,C0807,Travel,1450000,2022-02-28,2023-02-28,Expired,Agency
P02610,C0389,Life,9900000,2022-11-17,2023-11-17,Active,Direct
P02611,C0164,Motor,4150000,2022-09-25,2023-09-25,Active,Direct
P02612,C0553,Life,7200000,2023-08-14,2024-08-13,Lapsed,Digital
P02613,C0079,Property,9750000,2024-02-26,2025-02-25,Active,Bancassurance
P02614,C0044,Motor,3250000,2024-03-18,2025-03-18,Active,Broker
P02615,C0479,Property,4450000,2023-03-22,2024-03-21,Active,Agency
P02616,C0268,Travel,550000,2023-11-09,2024-11-08,Active,Broker
P02617,C0371,Motor,3750000,2022-04-01,2023-04-01,Expired,Digital
P02618,C0577,Travel,700000,2023-01-22,2024-01-22,Active,Bancassurance
P02619,C0524,Property,5650000,2022-10-03,2023-10-03,Active,Digital
P02620,C0318,Motor,3800000,2023-01-10,2024-01-10,Active,Direct
P02621,C0732,Property,12050000,2023-07-20,2024-07-19,Active,Broker
P02622,C0421,Health,4450000,2022-09-04,2023-09-04,Expired,Direct
P02623,C0806,Travel,1200000,2022-12-30,2023-12-30,Active,Direct
P02624,C0063,Travel,800000,2022-03-08,2023-03-08,Active,Agency
P02625,C0855,Health,7200000,2022-09-16,2023-09-16,Expired,Agency
P02626,C0006,Travel,1850000,2024-01-27,2025-01-26,Active,Digital
P02627,C0511,Life,6850000,2023-05-01,2024-04-30,Active,Direct
P02628,C0193,Life,5650000,2024-02-22,2025-02-21,Expired,Agency
P02629,C0690,Property,6950000,2022-06-08,2023-06-08,Active,Bancassurance
P02630,C0744,Property,10800000,2022-10-30,2023-10-30,Active,Direct
P02631,C0749,Travel,1450000,2023-11-14,2024-11-13,Active,Broker
P02632,C0901,Motor,2050000,2022-09-06,2023-09-06,Lapsed,Bancassurance
P02633,C0542,Motor,4050000,2024-05-15,2025-05-15,Lapsed,Bancassurance
P02634,C0258,Health,3850000,2024-03-07,2025-03-07,Active,Broker
P02635,C0969,Health,6950000,2022-10-26,2023-10-26,Lapsed,Bancassurance
P02636,C0776,Motor,4800000,2023-01-18,2024-01-18,Active,Agency
P02637,C0739,Life,5800000,2022-08-23,2023-08-23,Active,Digital
P02638,C0197,Travel,1500000,2022-10-28,2023-10-28,Active,Agency
P02639,C0812,Property,8150000,2023-02-26,2024-02-26,Active,Digital
P02640,C0544,Travel,1350000,2024-04-14,2025-04-14,Expired,Agency
P02641,C0248,Life,8100000,2023-01-13,2024-01-13,Expired,Direct
P02642,C0340,Travel,750000,2022-10-10,2023-10-10,Active,Broker
P02643,C0690,Travel,1750000,2022-03-05,2023-03-05,Active,Agency
P02644,C0874,Motor,3900000,2022-02-28,2023-02-28,Active,Bancassurance
P02645,C0994,Life,9400000,2022-08-02,2023-08-02,Active,Bancassurance
P02646,C0905,Travel,900000,2022-11-19,2023-11-19,Active,Broker
P02647,C0105,Life,8650000,2024-04-05,2025-04-05,Active,Agency
P02648,C0739,Travel,1200000,2023-04-23,2024-04-22,Active,Direct
P02649,C0247,Health,5650000,2022-07-23,2023-07-23,Expired,Agency
P02650,C0415,Life,6450000,2022-05-18,2023-05-18,Active,Bancassurance
P02651,C0036,Health,7300000,2024-05-25,2025-05-25,Active,Agency
P02652,C0777,Travel,1650000,2023-05-24,2024-05-23,Active,Broker
P02653,C0879,Health,4750000,2023-05-28,2024-05-27,Lapsed,Direct
P02654,C0934,Travel,1850000,2022-01-11,2023-01-11,Active,Bancassurance
P02655,C0601,Health,8000000,2022-01-31,2023-01-31,Active,Digital
P02656,C0858,Property,5250000,2022-05-11,2023-05-11,Expired,Direct
P02657,C0342,Health,3450000,2023-01-22,2024-01-22,Lapsed,Broker
P02658,C0611,Motor,4050000,2024-04-22,2025-04-22,Active,Broker
P02659,C0219,Health,7300000,2023-11-28,2024-11-27,Lapsed,Digital
P02660,C0908,Travel,1700000,2022-05-18,2023-05-18,Active,Agency
P02661,C0127,Motor,3600000,2024-04-07,2025-04-07,Expired,Direct
P02662,C0232,Motor,1900000,2022-10-27,2023-10-27,Active,Broker
P02663,C0028,Travel,1200000,2024-05-08,2025-05-08,Expired,Bancassurance
P02664,C0741,Property,6150000,2024-04-14,2025-04-14,Active,Bancassurance
P02665,C0076,Travel,1400000,2022-06-01,2023-06-01,Active,Broker
P02666,C0079,Motor,2650000,2023-03-05,2024-03-04,Active,Digital
P02667,C0749,Health,6150000,2024-05-27,2025-05-27,Active,Bancassurance
P02668,C0044,Travel,1300000,2024-02-05,2025-02-04,Active,Agency
P02669,C0439,Motor,2350000,2023-02-09,2024-02-09,Lapsed,Agency
P02670,C0765,Travel,1550000,2022-04-30,2023-04-30,Active,Broker
P02671,C0896,Health,7650000,2022-07-17,2023-07-17,Active,Direct
P02672,C0906,Life,5550000,2023-02-12,2024-02-12,Expired,Agency
P02673,C0467,Health,4300000,2023-12-03,2024-12-02,Active,Digital
P02674,C0787,Life,3700000,2022-06-29,2023-06-29,Active,Digital
P02675,C0441,Motor,2750000,2024-04-17,2025-04-17,Expired,Direct
P02676,C0498,Life,6050000,2022-04-22,2023-04-22,Lapsed,Broker
P02677,C0637,Travel,1450000,2022-05-27,2023-05-27,Active,Direct
P02678,C0119,Motor,2500000,2022-02-11,2023-02-11,Active,Digital
P02679,C0459,Travel,500000,2023-06-25,2024-06-24,Active,Digital
P02680,C0684,Motor,2350000,2024-06-02,2025-06-02,Expired,Direct
P02681,C0240,Life,5850000,2022-08-06,2023-08-06,Active,Direct
P02682,C0380,Health,2300000,2023-11-15,2024-11-14,Lapsed,Agency
P02683,C0378,Travel,1750000,2023-06-04,2024-06-03,Expired,Direct
P02684,C0588,Health,6800000,2022-10-20,2023-10-20,Active,Agency
P02685,C0827,Property,14900000,2023-08-20,2024-08-19,Active,Broker
P02686,C0966,Travel,1550000,2023-10-01,2024-09-30,Lapsed,Direct
P02687,C0800,Travel,1700000,2024-06-09,2025-06-09,Active,Direct
P02688,C0748,Travel,1650000,2024-02-03,2025-02-02,Lapsed,Agency
P02689,C0803,Travel,950000,2023-07-03,2024-07-02,Active,Direct
P02690,C0255,Property,11000000,2023-08-06,2024-08-05,Active,Digital
P02691,C0791,Travel,650000,2022-01-22,2023-01-22,Expired,Digital
P02692,C0200,Travel,1450000,2024-05-27,2025-05-27,Active,Bancassurance
P02693,C0827,Health,3100000,2024-03-10,2025-03-10,Active,Digital
P02694,C0414,Life,8450000,2023-03-17,2024-03-16,Expired,Direct
P02695,C0024,Health,4450000,2023-12-18,2024-12-17,Expired,Broker
P02696,C0469,Life,5800000,2022-05-01,2023-05-01,Lapsed,Agency
P02697,C0317,Property,5900000,2022-08-10,2023-08-10,Expired,Bancassurance
P02698,C0687,Travel,1400000,2022-11-30,2023-11-30,Expired,Digital
P02699,C0142,Life,9300000,2023-06-17,2024-06-16,Expired,Agency
P02700,C0984,Motor,4400000,2022-12-19,2023-12-19,Lapsed,Agency
P02701,C0625,Life,9300000,2023-08-03,2024-08-02,Lapsed,Digital
P02702,C0803,Health,5300000,2024-05-19,2025-05-19,Active,Broker
P02703,C0693,Travel,1650000,2023-07-12,2024-07-11,Active,Broker
P02704,C0392,Motor,1850000,2023-07-18,2024-07-17,Expired,Broker
P02705,C0946,Motor,2900000,2022-03-16,2023-03-16,Active,Agency
P02706,C0101,Travel,1200000,2023-03-13,2024-03-12,Active,Bancassurance
P02707,C0946,Travel,950000,2022-12-11,2023-12-11,Active,Digital
P02708,C0555,Life,8450000,2023-02-13,2024-02-13,Active,Bancassurance
P02709,C0871,Travel,1700000,2022-11-15,2023-11-15,Expired,Digital
P02710,C0983,Health,7150000,2024-05-02,2025-05-02,Active,Broker
P02711,C0873,Life,3000000,2023-11-15,2024-11-14,Expired,Broker
P02712,C0399,Travel,1100000,2024-06-25,2025-06-25,Active,Agency
P02713,C0397,Health,7000000,2024-02-21,2025-02-20,Expired,Bancassurance
P02714,C0834,Health,2500000,2022-07-17,2023-07-17,Expired,Digital
P02715,C0385,Health,2300000,2022-03-09,2023-03-09,Expired,Agency
P02716,C0301,Travel,1450000,2022-03-24,2023-03-24,Expired,Agency
P02717,C0793,Motor,1700000,2023-02-22,2024-02-22,Active,Direct
P02718,C0658,Life,9100000,2023-03-30,2024-03-29,Lapsed,Bancassurance
P02719,C0653,Health,6400000,2022-08-14,2023-08-14,Active,Digital
P02720,C0454,Health,7350000,2023-03-28,2024-03-27,Expired,Digital
P02721,C0966,Property,5800000,2024-01-02,2025-01-01,Lapsed,Bancassurance
P02722,C0688,Property,12400000,2023-02-26,2024-02-26,Active,Direct
P02723,C0818,Life,5400000,2023-07-23,2024-07-22,Active,Broker
P02724,C0165,Property,14150000,2022-02-18,2023-02-18,Expired,Direct
P02725,C0024,Health,6600000,2022-09-27,2023-09-27,Lapsed,Direct
P02726,C0204,Travel,900000,2022-07-19,2023-07-19,Active,Broker
P02727,C0978,Life,3600000,2022-05-16,2023-05-16,Active,Digital
P02728,C0112,Life,4400000,2023-02-15,2024-02-15,Lapsed,Direct
P02729,C0870,Health,4800000,2022-07-29,2023-07-29,Active,Agency
P02730,C0389,Health,5600000,2022-01-01,2023-01-01,Active,Bancassurance
P02731,C0686,Property,6600000,2023-06-10,2024-06-09,Active,Bancassurance
P02732,C1000,Property,9450000,2023-08-11,2024-08-10,Active,Broker
P02733,C0077,Health,3150000,2023-04-04,2024-04-03,Expired,Digital
P02734,C0744,Motor,2450000,2022-02-20,2023-02-20,Active,Direct
P02735,C0406,Motor,1650000,2024-06-03,2025-06-03,Active,Direct
P02736,C0442,Health,7850000,2022-04-07,2023-04-07,Active,Digital
P02737,C0699,Health,3400000,2022-07-29,2023-07-29,Active,Agency
P02738,C0950,Property,9150000,2022-04-21,2023-04-21,Active,Broker
P02739,C0938,Property,11350000,2022-06-24,2023-06-24,Active,Agency
P02740,C0095,Health,7000000,2023-10-17,2024-10-16,Lapsed,Direct
P02741,C0644,Travel,1750000,2022-04-15,2023-04-15,Active,Digital
P02742,C0176,Travel,1900000,2023-03-06,2024-03-05,Expired,Direct
P02743,C0804,Motor,4050000,2023-05-19,2024-05-18,Expired,Broker
P02744,C0847,Life,8300000,2024-06-06,2025-06-06,Active,Direct
P02745,C0528,Life,9150000,2024-05-18,2025-05-18,Active,Direct
P02746,C0235,Motor,2950000,2022-12-13,2023-12-13,Expired,Broker
P02747,C0603,Health,4950000,2023-12-21,2024-12-20,Expired,Broker
P02748,C0465,Property,11500000,2022-05-02,2023-05-02,Lapsed,Agency
P02749,C0242,Property,13450000,2023-05-24,2024-05-23,Lapsed,Direct
P02750,C0374,Life,9000000,2022-01-16,2023-01-16,Active,Broker
P02751,C0861,Travel,700000,2023-11-06,2024-11-05,Active,Bancassurance
P02752,C0691,Life,7400000,2022-12-02,2023-12-02,Active,Agency
P02753,C0375,Property,11450000,2023-11-07,2024-11-06,Active,Digital
P02754,C0704,Travel,2000000,2022-04-18,2023-04-18,Active,Broker
P02755,C0536,Travel,750000,2022-03-16,2023-03-16,Active,Agency
P02756,C0408,Travel,700000,2023-08-05,2024-08-04,Lapsed,Direct
P02757,C0792,Health,5350000,2023-07-02,2024-07-01,Active,Bancassurance
P02758,C0296,Property,10850000,2023-07-09,2024-07-08,Expired,Agency
P02759,C0872,Life,3900000,2022-02-08,2023-02-08,Active,Agency
P02760,C0679,Travel,1550000,2022-08-24,2023-08-24,Expired,Broker
P02761,C0520,Travel,1600000,2022-09-14,2023-09-14,Active,Bancassurance
P02762,C0867,Motor,4600000,2022-12-12,2023-12-12,Expired,Direct
P02763,C0087,Travel,1450000,2023-10-25,2024-10-24,Active,Digital
P02764,C0469,Property,10900000,2023-06-04,2024-06-03,Active,Broker
P02765,C0241,Health,4150000,2022-07-03,2023-07-03,Expired,Broker
P02766,C0553,Property,8300000,2022-07-20,2023-07-20,Active,Agency
P02767,C0799,Travel,1200000,2023-01-25,2024-01-25,Active,Direct
P02768,C0997,Health,6300000,2023-11-11,2024-11-10,Lapsed,Broker
P02769,C0555,Travel,1300000,2023-01-29,2024-01-29,Active,Direct
P02770,C0510,Travel,1850000,2023-06-02,2024-06-01,Active,Bancassurance
P02771,C0506,Motor,3300000,2022-07-20,2023-07-20,Active,Direct
P02772,C0409,Motor,3900000,2022-01-01,2023-01-01,Active,Bancassurance
P02773,C0905,Motor,1700000,2022-10-03,2023-10-03,Active,Digital
P02774,C0340,Property,8200000,2023-09-27,2024-09-26,Lapsed,Direct
P02775,C0172,Health,2200000,2022-05-08,2023-05-08,Active,Direct
P02776,C0873,Life,8450000,2022-12-17,2023-12-17,Active,Digital
P02777,C0403,Motor,2150000,2023-06-21,2024-06-20,Lapsed,Direct
P02778,C0847,Property,6150000,2022-12-28,2023-12-28,Expired,Digital
P02779,C0975,Life,7450000,2023-10-12,2024-10-11,Active,Direct
P02780,C0401,Travel,1750000,2024-03-19,2025-03-19,Active,Bancassurance
P02781,C0957,Travel,1950000,2023-08-10,2024-08-09,Active,Digital
P02782,C0701,Property,5800000,2022-03-23,2023-03-23,Active,Bancassurance
P02783,C0955,Travel,1650000,2024-01-10,2025-01-09,Lapsed,Bancassurance
P02784,C0176,Motor,2850000,2023-08-13,2024-08-12,Lapsed,Direct
P02785,C0352,Life,9100000,2022-08-16,2023-08-16,Expired,Direct
P02786,C0963,Motor,1850000,2024-05-31,2025-05-31,Expired,Agency
P02787,C0375,Travel,1550000,2023-01-14,2024-01-14,Active,Broker
P02788,C0973,Travel,900000,2023-01-31,2024-01-31,Expired,Digital
P02789,C0500,Health,5650000,2024-02-14,2025-02-13,Active,Digital
P02790,C0644,Life,3050000,2022-11-10,2023-11-10,Expired,Agency
P02791,C0949,Travel,1750000,2022-03-18,2023-03-18,Active,Broker
P02792,C0204,Travel,1250000,2022-02-18,2023-02-18,Expired,Digital
P02793,C0039,Travel,850000,2024-03-23,2025-03-23,Active,Digital
P02794,C0334,Life,5750000,2022-04-01,2023-04-01,Active,Broker
P02795,C0208,Health,3950000,2022-12-02,2023-12-02,Active,Bancassurance
P02796,C0220,Life,5550000,2024-06-26,2025-06-26,Lapsed,Broker
P02797,C0437,Travel,650000,2024-03-28,2025-03-28,Lapsed,Digital
P02798,C0273,Health,2100000,2023-09-28,2024-09-27,Active,Agency
P02799,C0090,Motor,4850000,2024-03-22,2025-03-22,Active,Digital
P02800,C0542,Life,6200000,2023-09-23,2024-09-22,Active,Direct
P02801,C0620,Travel,1200000,2022-03-03,2023-03-03,Active,Broker
P02802,C0241,Health,3650000,2022-05-13,2023-05-13,Expired,Direct
P02803,C0412,Travel,1800000,2022-12-23,2023-12-23,Active,Bancassurance
P02804,C0795,Motor,3450000,2024-04-08,2025-04-08,Lapsed,Broker
P02805,C0792,Health,7750000,2024-06-03,2025-06-03,Expired,Direct
P02806,C0552,Property,12700000,2023-04-06,2024-04-05,Lapsed,Digital
P02807,C0505,Motor,4500000,2022-05-22,2023-05-22,Active,Direct
P02808,C0287,Motor,4950000,2023-11-17,2024-11-16,Expired,Digital
P02809,C0816,Travel,1150000,2023-01-08,2024-01-08,Active,Direct
P02810,C0312,Motor,2100000,2022-05-12,2023-05-12,Expired,Agency
P02811,C0341,Health,6850000,2023-03-15,2024-03-14,Active,Bancassurance
P02812,C0160,Health,7300000,2022-02-13,2023-02-13,Active,Digital
P02813,C0238,Life,7100000,2024-06-18,2025-06-18,Active,Bancassurance
P02814,C0905,Life,7500000,2024-04-25,2025-04-25,Active,Digital
P02815,C0332,Motor,1750000,2022-01-06,2023-01-06,Active,Broker
P02816,C0649,Health,5150000,2023-10-11,2024-10-10,Lapsed,Direct
P02817,C0311,Life,7750000,2022-10-18,2023-10-18,Active,Direct
P02818,C0601,Travel,1450000,2023-01-31,2024-01-31,Expired,Broker
P02819,C0707,Life,6500000,2024-05-20,2025-05-20,Active,Broker
P02820,C0452,Property,13900000,2024-03-18,2025-03-18,Active,Broker
P02821,C0376,Life,8250000,2022-05-13,2023-05-13,Expired,Bancassurance
P02822,C0539,Motor,2500000,2022-03-13,2023-03-13,Active,Bancassurance
P02823,C0755,Travel,1700000,2022-04-19,2023-04-19,Active,Bancassurance
P02824,C0147,Health,2750000,2023-09-14,2024-09-13,Active,Digital
P02825,C0757,Travel,650000,2023-01-22,2024-01-22,Active,Agency
P02826,C0502,Travel,850000,2022-09-26,2023-09-26,Active,Bancassurance
P02827,C0546,Travel,1200000,2022-01-25,2023-01-25,Active,Broker
P02828,C0682,Property,9700000,2022-03-31,2023-03-31,Lapsed,Bancassurance
P02829,C0476,Life,9300000,2023-05-07,2024-05-06,Active,Digital
P02830,C0496,Motor,3450000,2022-09-30,2023-09-30,Active,Broker
P02831,C0334,Life,9050000,2022-02-03,2023-02-03,Active,Direct
P02832,C0876,Health,5050000,2024-03-05,2025-03-05,Lapsed,Broker
P02833,C0402,Travel,850000,2022-04-15,2023-04-15,Active,Direct
P02834,C0661,Life,8050000,2022-05-04,2023-05-04,Lapsed,Bancassurance
P02835,C0204,Health,4750000,2022-08-09,2023-08-09,Lapsed,Bancassurance
P02836,C0980,Travel,1500000,2022-07-10,2023-07-10,Active,Digital
P02837,C0979,Life,4200000,2023-08-14,2024-08-13,Expired,Direct
P02838,C0176,Life,8200000,2024-06-21,2025-06-21,Active,Broker
P02839,C0078,Motor,3800000,2023-08-23,2024-08-22,Active,Bancassurance
P02840,C0919,Travel,1350000,2022-08-31,2023-08-31,Active,Digital
P02841,C0809,Motor,3950000,2022-09-08,2023-09-08,Expired,Direct
P02842,C0274,Life,5250000,2022-11-12,2023-11-12,Lapsed,Agency
P02843,C0755,Property,11950000,2023-04-20,2024-04-19,Lapsed,Bancassurance
P02844,C0254,Life,8650000,2022-10-24,2023-10-24,Active,Direct
P02845,C0592,Motor,2400000,2022-09-17,2023-09-17,Lapsed,Direct
P02846,C0619,Health,3100000,2023-04-03,2024-04-02,Expired,Broker
P02847,C0451,Health,3100000,2022-06-28,2023-06-28,Active,Bancassurance
P02848,C0923,Health,4000000,2023-11-14,2024-11-13,Expired,Broker
P02849,C0116,Travel,1850000,2024-01-07,2025-01-06,Active,Broker
P02850,C0969,Motor,2000000,2023-07-26,2024-07-25,Expired,Bancassurance
P02851,C0692,Life,4050000,2024-04-11,2025-04-11,Active,Bancassurance
P02852,C0744,Motor,2900000,2024-03-20,2025-03-20,Active,Direct
P02853,C0046,Life,4200000,2024-06-23,2025-06-23,Active,Direct
P02854,C0907,Property,10650000,2023-12-04,2024-12-03,Lapsed,Direct
P02855,C0449,Travel,1250000,2023-08-06,2024-08-05,Active,Bancassurance
P02856,C0190,Motor,3850000,2023-01-01,2024-01-01,Active,Direct
P02857,C0858,Property,14150000,2024-03-28,2025-03-28,Active,Bancassurance
P02858,C0242,Health,3650000,2022-11-06,2023-11-06,Lapsed,Agency
P02859,C0329,Travel,1800000,2023-08-11,2024-08-10,Active,Broker
P02860,C0167,Health,4100000,2024-06-11,2025-06-11,Active,Direct
P02861,C0659,Health,2150000,2022-06-02,2023-06-02,Expired,Bancassurance
P02862,C0025,Travel,1600000,2023-11-11,2024-11-10,Active,Digital
P02863,C0889,Life,6350000,2023-11-01,2024-10-31,Expired,Bancassurance
P02864,C0934,Health,5650000,2022-07-21,2023-07-21,Active,Direct
P02865,C0216,Property,14900000,2022-03-26,2023-03-26,Expired,Broker
P02866,C0149,Health,5650000,2022-04-28,2023-04-28,Lapsed,Agency
P02867,C0213,Life,8100000,2022-04-29,2023-04-29,Active,Agency
P02868,C0677,Property,8500000,2024-02-10,2025-02-09,Active,Agency
P02869,C0690,Health,5650000,2024-02-03,2025-02-02,Active,Agency
P02870,C0133,Health,4300000,2022-04-18,2023-04-18,Active,Agency
P02871,C0458,Health,5700000,2022-02-02,2023-02-02,Active,Digital
P02872,C0203,Travel,1650000,2022-09-12,2023-09-12,Expired,Bancassurance
P02873,C0442,Health,3750000,2022-07-17,2023-07-17,Lapsed,Digital
P02874,C0184,Life,6750000,2023-11-08,2024-11-07,Lapsed,Digital
P02875,C0804,Travel,650000,2024-02-22,2025-02-21,Active,Bancassurance
P02876,C0809,Health,2550000,2022-01-24,2023-01-24,Expired,Broker
P02877,C0881,Travel,700000,2022-12-12,2023-12-12,Active,Direct
P02878,C0611,Motor,4950000,2022-06-03,2023-06-03,Active,Broker
P02879,C0606,Life,3100000,2024-04-22,2025-04-22,Active,Digital
P02880,C0810,Motor,4050000,2024-05-09,2025-05-09,Active,Agency
P02881,C0611,Life,8000000,2023-08-06,2024-08-05,Active,Bancassurance
P02882,C0795,Travel,1250000,2022-01-18,2023-01-18,Active,Bancassurance
P02883,C0196,Property,5300000,2022-10-10,2023-10-10,Lapsed,Digital
P02884,C0397,Travel,1000000,2023-01-11,2024-01-11,Active,Bancassurance
P02885,C0965,Life,8900000,2022-09-23,2023-09-23,Active,Bancassurance
P02886,C0953,Health,2850000,2023-05-09,2024-05-08,Active,Broker
P02887,C0491,Health,4150000,2022-06-15,2023-06-15,Active,Direct
P02888,C0614,Property,7050000,2022-06-20,2023-06-20,Expired,Agency
P02889,C0442,Property,11900000,2022-03-29,2023-03-29,Lapsed,Direct
P02890,C0130,Health,4450000,2022-05-14,2023-05-14,Active,Direct
P02891,C0976,Health,4050000,2022-09-25,2023-09-25,Active,Agency
P02892,C0293,Life,7900000,2024-06-06,2025-06-06,Active,Bancassurance
P02893,C0372,Health,2750000,2023-09-23,2024-09-22,Lapsed,Broker
P02894,C0463,Travel,1850000,2023-10-18,2024-10-17,Active,Broker
P02895,C0454,Motor,3700000,2023-01-15,2024-01-15,Expired,Digital
P02896,C0177,Motor,2500000,2024-05-13,2025-05-13,Active,Digital
P02897,C0857,Property,13250000,2022-05-21,2023-05-21,Active,Broker
P02898,C0569,Property,4050000,2022-02-15,2023-02-15,Active,Agency
P02899,C0028,Travel,700000,2022-08-01,2023-08-01,Lapsed,Direct
P02900,C0283,Life,3700000,2023-02-13,2024-02-13,Active,Broker
P02901,C0558,Life,5950000,2022-02-13,2023-02-13,Active,Direct
P02902,C0376,Health,6850000,2023-11-18,2024-11-17,Lapsed,Agency
P02903,C0738,Life,7150000,2024-06-08,2025-06-08,Active,Digital
P02904,C0521,Health,4800000,2022-07-20,2023-07-20,Active,Broker
P02905,C0474,Property,5100000,2022-02-25,2023-02-25,Active,Digital
P02906,C0892,Health,7800000,2024-04-12,2025-04-12,Active,Digital
P02907,C0308,Travel,1950000,2023-05-19,2024-05-18,Active,Broker
P02908,C0026,Life,3800000,2022-07-21,2023-07-21,Active,Direct
P02909,C0881,Property,6000000,2023-06-29,2024-06-28,Expired,Digital
P02910,C0611,Property,8700000,2023-03-16,2024-03-15,Active,Broker
P02911,C0006,Health,3250000,2023-07-29,2024-07-28,Active,Bancassurance
P02912,C0843,Life,7250000,2022-06-10,2023-06-10,Lapsed,Digital
P02913,C0843,Property,13800000,2023-03-24,2024-03-23,Active,Agency
P02914,C0247,Motor,3550000,2023-06-22,2024-06-21,Active,Broker
P02915,C0413,Health,2200000,2022-09-30,2023-09-30,Lapsed,Broker
P02916,C0642,Health,3850000,2022-12-05,2023-12-05,Expired,Agency
P02917,C0458,Health,6750000,2022-02-21,2023-02-21,Expired,Broker
P02918,C0039,Property,5350000,2022-09-16,2023-09-16,Active,Digital
P02919,C0965,Travel,850000,2024-02-26,2025-02-25,Expired,Agency
P02920,C0725,Travel,1650000,2024-05-28,2025-05-28,Active,Direct
P02921,C0725,Health,3900000,2023-11-15,2024-11-14,Active,Digital
P02922,C0624,Life,3300000,2023-09-18,2024-09-17,Expired,Agency
P02923,C0613,Travel,950000,2024-04-30,2025-04-30,Lapsed,Broker
